,Photo_Name,T_SG,SGZM,SGHU,SGHO,SGHS,SGCR,SGSI,SGZMHU,transect,bank
113,20130211_MBAMT10_27.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
114,20130211_MBAMT10_28.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
115,20130211_MBAMT10_29.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
116,20130211_MBAMT10_30.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
117,20130211_MBAMT10_31.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
118,20130211_MBAMT10_32.JPG,91.666667,0,0,0,0,91.666667,0,0,MBAMT10,AM
119,20130211_MBAMT10_33.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
120,20130211_MBAMT10_34.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
121,20130211_MBAMT10_35.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
122,20130211_MBAMT10_36.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
123,20130211_MBAMT10_37.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
124,20130211_MBAMT10_38.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
125,20130211_MBAMT10_39.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
126,20130211_MBAMT10_40.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
127,20130211_MBAMT10_41.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
128,20130211_MBAMT10_42.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
129,20130211_MBAMT10_43.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
130,20130211_MBAMT10_44.JPG,66.666667,0,0,0,0,0,66.666667,0,MBAMT10,AM
131,20130211_MBAMT10_45.JPG,95.833333,0,0,0,0,95.833333,0,0,MBAMT10,AM
132,20130211_MBAMT10_46.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
133,20130211_MBAMT10_47.JPG,66.666667,0,0,0,0,0,66.666667,0,MBAMT10,AM
134,20130211_MBAMT10_48.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
135,20130211_MBAMT10_49.JPG,95.833333,0,0,0,0,95.833333,0,0,MBAMT10,AM
136,20130211_MBAMT10_50.JPG,100,0,0,0,0,100,0,0,MBAMT10,AM
137,20130211_MBAMT10_51.JPG,62.5,8.333333,0,0,0,41.666667,12.5,8.333333,MBAMT10,AM
138,20130211_MBAMT10_52.JPG,95.833333,12.5,0,0,0,66.666667,16.666667,12.5,MBAMT10,AM
142,2013012_MBAMT05_003.JPG,54.166667,33.333333,0,16.666667,0,0,4.166667,33.333333,MBAMT05,AM
143,2013012_MBAMT05_004.JPG,66.666667,25,0,29.166667,4.166667,0,4.166667,25,MBAMT05,AM
144,2013012_MBAMT05_005.JPG,83.333333,0,0,0,0,0,83.333333,0,MBAMT05,AM
145,2013012_MBAMT05_006.JPG,66.666667,4.166667,0,25,0,0,37.5,4.166667,MBAMT05,AM
146,2013012_MBAMT05_007.JPG,33.333333,4.166667,0,20.833333,0,0,8.333333,4.166667,MBAMT05,AM
147,2013012_MBAMT05_008.JPG,70.833333,33.333333,0,12.5,0,0,25,33.333333,MBAMT05,AM
148,2013012_MBAMT05_009.JPG,45.833333,0,0,4.166667,0,0,37.5,0,MBAMT05,AM
149,2013012_MBAMT05_010.JPG,75,4.166667,0,0,0,0,70.833333,4.166667,MBAMT05,AM
150,2013012_MBAMT05_011.JPG,100,0,0,0,0,0,100,0,MBAMT05,AM
